Country Name,"Age at first marriage, female","Age at first marriage, male",Capital health expenditure (% of GDP),Death due to disease and nutrition,Death due to injury,"Non-communicable diseases","Community health workers","Condom use, population ages 15-24",Consumption of iodized salt,Current health expenditure (% of GDP),Births attended by skilled health staff,"Contraceptive prevalence, any method",Current health expenditure per capita,Demand for family planning,Absence of Diabetes,Diarrhea treatment,Exclusive breastfeeding,Female headed households,Hospital beds,"Immunization, BCG","Immunization, DPT","Immunization, HepB3","Immunization, Hib3","Immunization, Pol3","Immunization, measles","Immunization, measles second dose",Domestic private health expenditure,Domestic general health expenditure,Incidence of tuberculosis,"Literacy rate, adult total","Literacy rate, youth total",Malaria resistance,Road traffic injury,"Mortality from CVD, cancer, or diabetes",Air pollution,Unintentional poisonings,Unsafe water,Newborns protected against tetanus,Number of undernourished people,Nurses and midwives,People practicing open defecation,Basic drinking water services,Basic sanitation services,Lack of managed drinking water services,Lack of managed sanitation services,Handwashing facilities,Physicians,Low Poverty Frequency,Prevalence of HIV,Prevalence of current tobacco use,Prevalence of hypertension,Lean body composition,Public spending on education,Prevalence of underweight children,Prevalence of anemic women,Unaffordable surgical care,School enrollment,Total alcohol consumption,Specialist surgical workforce,"Suicide mortality rate",Teenage mothers,Unemployment,Unmet contraception need for women,Urban poverty headcount ratio,Rural poverty headcount ratio,Vitamin A supplementation coverage rate,Even societal power distribution,Individualism,Motivation,Adversion to uncertainty,Openness to Change,Positivity,Hepatitis B resistance,Measles,BMI,Diphtheria resistance,HIV/AIDS,GDP,Polio,Schooling,Alcohol,"Life expectancy at birth, total (years)"
Belarus,23.2666666666667,25.85,0.577219176875,2.11365013845088,8.47054178316975,89.4158079268909,5053479.19905546,5053479.19905546,5053479.19905546,5.566301465,99.8933333333334,55.35,249.0860457425,5053479.19905546,8.0,57.6,14.649905,5053479.19905546,11.384,98.5625,95.0,92.875,15.0,94.9375,98.75,97.75,82.226822699375,166.13734099625,66.8125,99.617057800293,99.9116058349609,5053479.19905546,19.61875,31.03125,5053479.19905546,5.83125,5053479.19905546,5053479.19905546,300000.0,10.320275,0.0,98.3195443657924,94.1714140587735,87.07270948728,81.0580896699354,5053479.19905546,4.65866666666667,13.9625,0.19375,37.35,50.45,55.65625,5.23813577493032,1.3,20.29375,2.64615384615385,103.493291378021,12.865365,122.78,36.83125,5053479.19905546,8.0809375,7.0,5053479.19905546,5053479.19905546,5053479.19905546,95.0,48.0,20.0,95.0,53.0,15.0,88.9375,24.8125,54.74375,92.1875,0.1,3811.525348,89.875,14.75,12.9421784734918,70.2689024390244
Belgium,29.0142857142857,31.4285714285714,5053479.19905546,7.56313203386267,6.30708675104053,86.1297831250679,5053479.19905546,5053479.19905546,5053479.19905546,9.58182752125,5053479.19905546,60.6,3802.81588745125,5053479.19905546,4.8,5053479.19905546,5053479.19905546,5053479.19905546,6.2575,5053479.19905546,97.3125,84.625,94.1875,97.75,90.25,82.6,926.95510084875,2875.86066414375,11.08125,5053479.19905546,5053479.19905546,5053479.19905546,10.29375,13.28125,5053479.19905546,0.46875,5053479.19905546,5053479.19905546,5053479.19905546,9.86572307692308,0.0,99.9999979223138,99.4856601392536,99.6422622381689,75.5411941079903,5053479.19905546,2.895975,5053479.19905546,5053479.19905546,29.4,35.0875,56.9625,6.37664609485202,1.1,11.06875,0.0,102.438008308411,11.30905,76.2233333333333,20.45625,5053479.19905546,7.635,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,65.0,81.0,54.0,94.0,61.0,57.0,74.5,81.5625,50.89375,97.3125,0.1,16915.306,97.75,16.7875,10.6409284734918,79.5411585365854
Belize,23.6666666666667,26.9,0.071433665,19.5682435326013,18.631095682157,61.8006600627785,0.503,5053479.19905546,84.9,5.15157720375,93.05,37.75,217.54738712375,5053479.19905546,17.0,34.25,11.9757215,5053479.19905546,1.23307691940769,97.875,95.1875,94.75,95.4666666666667,95.5,96.0,91.9090909090909,73.349569435,131.941970795625,37.8125,78.9014892578125,85.7115249633789,656.8125,26.925,17.9375,5053479.19905546,0.475,5053479.19905546,87.125,100000.0,1.70225,2.84557684948006,92.3103945033338,84.8360224706385,5053479.19905546,5053479.19905546,83.7982835524136,0.975266666666667,5053479.19905546,1.40625,12.25,34.975,49.74375,5.99902400970459,5.26666666666667,23.4375,21.3692307692308,112.448418140411,5.77065,10.47,6.0875,5053479.19905546,9.066875,15.9,5053479.19905546,5053479.19905546,5053479.19905546,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,94.75,0.0,37.675,95.1875,0.43125,3933.0121745,95.5,12.45625,6.15030347349177,70.9521875
Benin,20.66,25.96,0.219773909166667,58.4520080298707,8.20935207737541,33.3386389820901,5053479.19905546,36.55,80.24,2.97163581875,77.38,16.4,26.777233243125,35.6,2.0,41.175,39.374232,22.0666666666667,0.5,92.5,75.625,71.3571428571429,72.8181818181818,76.125,67.375,5053479.19905546,13.8530058075,6.34242836375,71.1875,32.1029256184896,47.0311975479126,960717.166666667,27.93125,24.4875,5053479.19905546,2.98125,5053479.19905546,90.3125,880000.0,0.6176,61.31962502948831,63.8064401693693,12.1742148495789,5053479.19905546,1.66355818569442,5.17955629376116,0.053975,36.4,1.2625,12.35,34.9625,24.8375,2.89002504944801,18.2,58.41875,43.9,111.172968546549,4.9047275,1.86,8.51875,19.8,1.303125,30.2352187175,5053479.19905546,5053479.19905546,76.125,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,64.8701052631579,1116.875,19.6125,67.9375,1.70625,561.167968,67.6875,8.85,1.22592847349177,57.7810625
Bermuda,30.2,31.4,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,12.05,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,3.125,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,0.0,99.9401099403033,99.9635204839669,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,1.86647571836199,5053479.19905546,5053479.19905546,5053479.19905546,97.8864345550537,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,79.8074375
Bhutan,21.6,25.4,1.25652343,29.8348723834646,10.1371140784307,60.0280131929443,0.431571428571429,5053479.19905546,98.4,3.995167776875,67.1230769230769,47.9,60.663446308125,5053479.19905546,5.7,61.6,50.928855,5053479.19905546,1.688,93.625,93.875,94.125,98.0,94.4375,90.8125,87.0,10.934107345625,42.20533008,197.5625,54.0661239624023,80.2321128845215,1972.25,13.3875,20.56875,5053479.19905546,0.3875,5053479.19905546,86.5625,5053479.19905546,1.08462857142857,6.04508434181803,90.269652632785,58.4189754391902,28.8376995911833,43.644318020332,79.4775501665744,0.271757142857143,17.6,0.2625,5053479.19905546,40.25625,20.9625,5.82969864209493,11.55,41.94375,25.0307692307692,96.5780000686645,1.5510225,2.87,4.475,5053479.19905546,2.74175,11.7,5053479.19905546,5053479.19905546,5053479.19905546,94.0,52.0,32.0,28.0,39.58333333333329,45.8837209302326,94.125,80.25,17.58125,93.875,0.35625,1353.98694560625,89.375,10.225,0.549678473491773,66.9218125
Bolivia,23.02,25.34,0.56013374,28.3860634343645,8.92457962729713,62.6893574806844,0.118,31.95,85.9666666666667,5.127580374375,74.81,40.0,90.511750220625,73.5,6.6,48.925,53.36348,21.55,1.08818181818182,92.8125,85.5,85.5,85.5,84.75,90.25,5053479.19905546,32.911939165625,53.4317130325,147.625,91.210697719029,98.8717727661133,13746.5625,17.475,18.675,5053479.19905546,0.78125,5053479.19905546,73.5625,2140000.0,1.14674,24.0502267330415,85.7587217419384,44.7590678572991,5053479.19905546,5053479.19905546,26.7450141493776,0.61025,5053479.19905546,0.3,23.025,27.0375,50.8,7.92666665712992,4.63333333333333,30.9,44.3461538461539,108.482650279999,3.9801275,33.87,6.2375,16.8,2.5133125,21.9085052784179,5053479.19905546,5053479.19905546,36.6153846153846,78.0,23.0,42.0,87.0,21.0,46.0,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,65.1596875
Bosnia And Herzegovina,24.6,28.7,0.349744380833333,2.4065316587446,4.99861749814542,92.5948497798689,5053479.19905546,5053479.19905546,5053479.19905546,8.9277536275,99.8,29.95,323.83061313625,5053479.19905546,7.5,43.5333333333333,17.90063,5053479.19905546,3.32733333333333,95.4375,88.0625,85.1666666666667,76.8333333333333,88.4375,88.6875,89.1875,112.998418401875,206.867405675,59.25,97.2656351725261,99.6395568847656,5053479.19905546,17.13125,20.65,5053479.19905546,0.45625,5053479.19905546,5053479.19905546,100000.0,5.219025,0.234307775926774,96.7880574111939,95.1824164144444,88.2028217079047,30.1954809924849,97.2233980968609,1.71604375,17.6666666666667,5053479.19905546,42.0,44.6125,48.9875,5053479.19905546,2.46666666666667,24.25625,2.06666666666667,5053479.19905546,5.5495375,29.515,10.375,5053479.19905546,27.584375,9.0,5053479.19905546,5053479.19905546,5053479.19905546,90.0,40.0,48.0,87.0,36.0,44.0,73.9902105263158,319.1875,48.9625,78.5,0.1,2245.0260235625,78.3125,12.225,4.41842847349177,76.0729375
Botswana,25.6,30.35,0.374112358888889,54.7083115315536,8.79646464148384,36.4952240048796,0.431125,5053479.19905546,87.25,5.9782145025,97.74375,5053479.19905546,309.190672875,5053479.19905546,10.8,7.0,27.0,5053479.19905546,2.05,98.625,95.8125,92.375,95.0,96.1875,94.5625,82.6666666666667,93.356154131875,186.390162718125,628.25,84.0059471130371,95.7068672180176,1623.4375,26.075,33.975,5053479.19905546,2.5,5053479.19905546,86.75,400000.0,2.73540769230769,15.8154995265326,80.5379197512038,62.9211865168355,5053479.19905546,5053479.19905546,5053479.19905546,0.349107692307692,22.0,23.93125,27.05,43.8375,38.9875,9.24237751960754,11.45,33.25,31.9615384615385,108.39208984375,7.2320775,3.64,27.7625,5053479.19905546,18.7423125,9.6,5053479.19905546,5053479.19905546,62.125,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,87.3125,237.875,32.24375,95.8125,16.525,4498.2854311875,96.1875,12.1375,4.66655347349177,56.39425
Brazil,23.5,26.5,0.559116323125,15.3365083122705,12.8208098505485,71.8426834448298,5053479.19905546,5053479.19905546,98.4,8.221244335625,98.4875,68.1,619.48474311875,5053479.19905546,10.1,5053479.19905546,39.4,5053479.19905546,2.43466666666667,99.0,97.9375,96.1875,96.0,98.3125,98.125,70.0,348.47894770625,269.952270935625,47.0625,90.2777824401856,97.7905737559001,359765.9375,22.3,18.59375,5053479.19905546,0.1125,5053479.19905546,87.125,10371428.5714286,5.373175,5.26137323180479,95.7532579585287,79.673579788121,78.6030159750024,39.1493575908429,5053479.19905546,1.86555,5053479.19905546,0.425,19.125,45.3,51.0625,5.05629935264587,2.2,21.9875,15.5461538461538,125.976733281062,8.454485,31.93,4.91875,5053479.19905546,9.09525,6.0,5053479.19905546,5053479.19905546,5053479.19905546,69.0,36.0,49.0,76.0,28.0,59.0,96.1875,95.375,47.0625,97.9375,0.1,6143.1617935,98.3125,14.1625,7.05092847349177,72.29025
British Virgin Islands,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,100.0,5053479.19905546,5053479.19905546,5053479.19905546,10.35,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,2.76875,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,0.366321047501785,98.0112157534248,96.8284121668627,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,3.60163996219635,5053479.19905546,5053479.19905546,5053479.19905546,109.270252482096,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,74.88475
Brunei Darussalam,26.1,29.3,0.15150871875,11.8040401157614,7.54985165899048,80.6461087742233,5053479.19905546,5053479.19905546,5053479.19905546,2.211051338125,99.71875,5053479.19905546,684.96861648625,5053479.19905546,9.4,5053479.19905546,5053479.19905546,5053479.19905546,2.57,97.5625,96.5625,97.875,96.1428571428571,96.875,97.0625,94.75,78.500862606875,606.46774143625,66.5,94.378345489502,99.1302795410157,5053479.19905546,12.1375,20.90625,5053479.19905546,0.36875,5053479.19905546,79.625,100000.0,6.12442142857143,2.62363636363627,99.9000242211145,81.8396120871619,5053479.19905546,5053479.19905546,5053479.19905546,1.33502142857143,5053479.19905546,5053479.19905546,16.475,43.075,34.2875,3.06347999572754,9.6,15.475,5053479.19905546,107.988857746124,0.2701675,5053479.19905546,1.91875,5053479.19905546,6.3379375,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,97.875,7.3125,29.71875,96.8125,0.1,19744.808101875,97.5,14.10625,0.643428473491773,74.6795625
Bulgaria,28.525,31.85,0.165461861875,2.58214202455044,3.12666416661216,94.2911941936602,5053479.19905546,5053479.19905546,91.9,6.89215090875,99.4857142857143,5053479.19905546,368.91737604125,5053479.19905546,6.7,5053479.19905546,5053479.19905546,5053479.19905546,6.679375,97.6875,94.0,94.5,91.0,94.25,94.25,90.4375,162.73324854,206.1882670575,44.6875,98.278003692627,98.0387649536133,5053479.19905546,11.7875,26.3125,5053479.19905546,0.8375,5053479.19905546,5053479.19905546,313333.333333333,4.58356875,0.0,99.5264265890349,85.9048099196879,93.5256987296769,59.3934863257582,5053479.19905546,3.71439375,22.9,0.1,44.025,44.975,57.625,3.7483042875925694,2.43333333333333,22.91875,2.8,103.402456760407,11.03733,120.83,13.3625,5053479.19905546,11.604375,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,70.0,50.0,40.0,85.0,51.0,16.0,94.5,1530.3125,54.5,94.0,0.1,4938.981821375,94.25,13.725,10.4746784734918,73.1294207317073
Burkina Faso,19.5666666666666,25.9333333333333,0.3536771,65.3373462039508,7.84646992587819,26.8161830518095,0.109,55.8,74.5333333333333,4.361573054375,48.525,16.05,24.40145328625,35.7,3.0,41.575,28.6361775714286,10.3666666666667,0.65,94.625,82.375,89.2,89.2,84.1875,81.8125,33.5,9.309873871875,7.24665714,61.0625,26.1421516418457,37.2450923919678,1804249.41666667,29.26875,25.23125,5053479.19905546,3.16875,5053479.19905546,77.375,2260000.0,0.500711111111111,59.9700504196925,54.5857913802348,15.6232656259518,5053479.19905546,5.67353709286707,8.12358597489176,0.04643,5053479.19905546,1.3375,23.0,32.675,18.25,3.87783662478129,23.6142857142857,54.38125,66.1923076923077,67.8576581478119,8.5120775,0.59,8.0875,24.5333333333333,3.507375,29.5500720244573,5053479.19905546,5053479.19905546,86.0,70.0,15.0,50.0,55.0,27.0,18.0,81.0478157894737,5091.75,15.5,77.3125,1.8375,410.3720343125,69.0,5.40625,4.26467847349177,54.7598125
Burundi,22.58,25.56,0.310787993,59.2639875971973,12.9858761305939,27.7501360740221,0.072,13.1,79.15,8.344507814375,48.925,11.04,15.9635069075,40.3,2.7,27.575,60.62549,25.65,0.745,92.6875,90.25,93.3333333333333,93.3333333333333,86.625,86.1875,58.66666666666671,7.52139477875,4.140243821875,181.1875,56.3003896077474,72.2721147537231,1611626.5625,32.09375,30.125,5053479.19905546,3.70625,5053479.19905546,74.5625,5053479.19905546,0.614442857142857,2.35553943865569,55.063213524261,45.8128330007644,5053479.19905546,5053479.19905546,6.05683359098703,0.049,66.0,2.08125,18.575,36.5375,18.08125,5.05454386197604,34.4666666666667,32.91875,98.4769230769231,106.537680864334,6.0567575,5053479.19905546,8.475,10.6,2.293875,31.2679046557095,5053479.19905546,5053479.19905546,57.0,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,90.2402105263158,1349.5,15.3125,85.75,3.0875,137.81532131875,86.625,7.48125,4.13530347349177,54.6926875
Cabo Verde,23.7,28.35,0.3510680675,24.765322524497,14.708482608183,60.5261944870978,0.139,5053479.19905546,94.55,4.536950126875,85.5,43.9,119.6926555625,5053479.19905546,5.4,5053479.19905546,59.6,5053479.19905546,2.1,97.8125,94.1875,88.7142857142857,93.4,94.5,92.375,91.2,31.90960021875,78.894767084375,79.625,82.7428410847982,97.3700942993164,51.0,23.60625,15.6,5053479.19905546,0.49375,5053479.19905546,78.1875,100000.0,0.9787,35.0227821363422,81.9700719112683,53.9192308561879,5053479.19905546,5053479.19905546,5053479.19905546,0.583528571428571,45.8,0.6,16.675,46.1375,29.425,5.75242380301158,5053479.19905546,28.81875,19.6555555555556,113.026349067688,5.28233,16.04,13.60625,5053479.19905546,11.0475625,16.7,5053479.19905546,5053479.19905546,5053479.19905546,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.6826052631579,0.125,24.375,79.0,0.53125,2023.54103925,84.375,12.2,3.52092847349177,72.6993125
Cambodia,22.4333333333333,24.8,1.145494105,37.6863539247647,8.90664915615137,53.4069966100761,0.125,28.6,62.5166666666667,6.7824142875,55.0875,27.2833333333333,45.6280614125,65.0,2.9,51.1166666666667,58.0398666666667,25.725,0.623333333333333,88.875,81.0,88.7,88.6666666666667,80.375,77.875,54.0,29.45895104625,8.51867740875,474.25,77.0401565551758,85.3903427124023,73929.9375,17.63125,24.5875,5053479.19905546,0.675,5053479.19905546,82.0,1953333.33333333,0.862666666666667,61.4143334227017,62.4829357269013,30.7990179463659,20.7610266159499,16.760099075804,62.5211221155491,0.209271428571429,30.4857142857143,1.03125,33.4,23.64375,17.075,1.66621597607931,29.86,48.48125,5053479.19905546,122.234953403473,4.096335,5053479.19905546,5.3,9.05,0.8595,21.6546853068351,5053479.19905546,5053479.19905546,72.125,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.1103157894737,1880.8125,15.3625,72.0625,1.025,466.19687805,74.1875,9.875,1.68155347349177,65.5528125
Cameroon,21.8166666666667,27.3,5053479.19905546,61.0460723644346,8.22160932291283,30.7323177304729,5053479.19905546,58.0,87.48,3.775354253125,60.42,30.175,46.231170058125,52.9,3.05,36.64,22.52062,24.75,1.4,84.0,77.8125,82.4545454545455,83.0,76.5,69.9375,5053479.19905546,35.94638193625,7.245055405,279.0625,70.1265360514323,80.5156600952149,330098.0,28.26875,27.6125,5053479.19905546,3.11875,5053479.19905546,77.375,2146666.66666667,0.692433333333334,6.94662984897566,61.4288050994223,39.6705129309614,5053479.19905546,5053479.19905546,35.6731921200405,0.0918166666666667,39.2,4.4625,10.525,35.45625,28.26875,2.60671066443125,15.4,41.85,44.9769230769231,104.685513305664,11.3696775,1.15,10.78125,26.8,4.6104375,20.65796963,5053479.19905546,5053479.19905546,61.66666666666671,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,78.1127631578947,2979.25,23.61875,69.4375,6.2125,781.0160044125,72.5,8.90625,4.17092847349177,55.766625
Canada,26.7666666666667,29.0222222222222,0.480487508125,5.1165014900411,5.83606869594169,89.047431003551,5053479.19905546,5053479.19905546,5053479.19905546,9.6873097425,98.64375,79.5,3958.30105591,5053479.19905546,8.4,5053479.19905546,5053479.19905546,5053479.19905546,3.071875,5053479.19905546,90.8125,39.6153846153846,90.5625,91.7142857142857,92.25,85.25,1154.23872944,2804.06230288813,5.525,5053479.19905546,5053479.19905546,5053479.19905546,7.975,12.075,5053479.19905546,0.31875,5053479.19905546,5053479.19905546,5053479.19905546,9.79255714285714,0.0,99.2335053690736,99.6192131974425,98.4222501291635,79.7404378302644,5053479.19905546,2.14691,5053479.19905546,5053479.19905546,21.7,25.49375,59.84375,4.91164669623742,5053479.19905546,8.875,0.0,99.400850736178,9.8148475,35.78,11.96875,5053479.19905546,7.11375,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,39.0,72.0,52.0,48.0,54.0,68.0,38.6176578947368,129.5,55.8625,91.0625,0.1,29382.907523125,85.3125,15.875,7.83842847349177,80.6629420731708
Caribbean Small States,5053479.19905546,5053479.19905546,5053479.19905546,13.9560469870565,11.103688933662,74.9402639761151,5053479.19905546,5053479.19905546,5053479.19905546,4.88541880756896,93.4105969488771,42.5131456173753,410.17973912177,5053479.19905546,13.7992144818535,5053479.19905546,21.0118345920976,5053479.19905546,2.39691007955505,5053479.19905546,92.5091744252579,75.936343121753,78.2683874278245,92.609129579813,89.6710301990782,68.4233075004476,202.144385579242,201.782356477749,5053479.19905546,89.9100666046143,95.6127419471741,5053479.19905546,16.1681366787271,20.7312848036973,5053479.19905546,0.172995500373836,5053479.19905546,78.2525231175908,946666.666666667,2.09620734768673,1.47755080788612,93.3971796039648,86.1106545532246,5053479.19905546,5053479.19905546,76.3824667579754,0.911677956433706,5053479.19905546,1.37575344318158,5053479.19905546,41.1517550603405,47.2302234155155,5.02804536024729,5053479.19905546,22.4842093588039,5053479.19905546,99.743676185608,4.95473074410007,16.5256606563168,9.70937714803923,5053479.19905546,8.66915085363938,16.9187056011491,5053479.19905546,5053479.19905546,5053479.19905546,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,71.2220127099998
Cayman Islands,28.0,29.9,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,100.0,5053479.19905546,5053479.19905546,5053479.19905546,12.05,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,4.79375,98.8678207397461,98.9068222045898,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,0.0,96.0009202453988,83.6638057464212,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,92.7525030282828,5053479.19905546,164.58,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,82.190243902439
